"ORF","baseMean","log2FoldChange","lfcSE","pvalue","padj","orf_name","contrast","DE","SGD","DESCRIPTION"
"YDR033W",11188.824579397,-1.13272846672684,0.0556834691638526,7.957787216345e-93,6.61648123948474e-91,"YDR033W","KAN_vs_WT","down-regulated","S000002440","Protein that localizes primarily to the plasma membrane; also found at the nuclear envelope; long-lived protein that is asymmetrically retained in the plasma membrane of mother cells; the authentic, non-tagged protein is detected in mitochondria in a phosphorylated state; null mutation confers sensitivity to acetic acid"
"YDR034W-B",286.546107099543,1.58036256947083,0.145748135166114,1.58082679551032e-28,2.90385015140398e-27,"YDR034W-B","KAN_vs_WT","up-regulated","S000007234","Predicted tail-anchored plasma membrane protein; contains conserved CYSTM module; related proteins in other organisms may be involved in response to stress; N- and C-terminal fusion proteins localize to the cell periphery; YDR034W-B has a paralog, YBR056W-A, that arose from the whole genome duplication"
"YDR044W",7929.68038768245,-1.31978988947795,0.0618278614955128,8.47132982614784e-102,8.49687828117908e-100,"YDR044W","KAN_vs_WT","down-regulated","S000002451","Coproporphyrinogen III oxidase; oxygen-requiring enzyme that catalyzes sixth step in heme biosynthetic pathway; transcription is repressed by oxygen and heme (via Rox1p and Hap1p); human homolog CPOX can complement yeast mutant and allow growth of haploid null after sporulation of a heterozygous diploid"
"YDR060W",3364.47081406251,-1.10288512257401,0.0560487578707158,3.34277019602684e-87,2.45615870566205e-85,"YDR060W","KAN_vs_WT","down-regulated","S000002467","Constituent of 66S pre-ribosomal particles; required for large (60S) ribosomal subunit biogenesis; acts as part of a Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription and has a role in bigenesis of the large ribosomal subunit; involved in nuclear export of pre-ribosomes; required for maintenance of dsRNA virus; homolog of human CAATT-binding protein"
"YDR083W",620.615241650301,-1.14235894986202,0.110859708467868,6.46862808838214e-26,1.05620829174384e-24,"YDR083W","KAN_vs_WT","down-regulated","S000002490","Nucleolar S-adenosylmethionine-dependent rRNA methyltransferase; methylates adenine (m1A) of the large subunit (LSU) rRNA at position 645; involved in pre-rRNA cleavage at site A2; mutation is synthetically lethal with a gar1 mutation; deletion disrupts telomere maintenance by influencing the expression of neighboring gene STN1"
"YDR085C",2086.10012366196,1.03179178451541,0.062351790811991,1.69588647713351e-62,7.29000452313376e-61,"YDR085C","KAN_vs_WT","up-regulated","S000002492","Protein required for pheromone-induced projection (shmoo) formation; regulates septin architecture during mating; has an RVXF motif that mediates targeting of Glc7p to mating projections; interacts with Cdc12p; AFR1 has a paralog, YER158C, that arose from the whole genome duplication"
"YDR091C",2358.16314887658,-1.01662876134296,0.0681783539393161,2.51461950402128e-51,9.93117540369404e-50,"YDR091C","CRISPY.ATG_vs_WT","down-regulated","S000002498","Essential Fe-S protein; required for ribosome biogenesis, translation initiation/termination; facilitates binding of multifactor complex (MFC) of initiation factors to small ribosomal subunit; Dom34-Hbs1 complex and Rli1p work in dissociating inactive ribosomes, thereby facilitating translation restart; forms complex with Lto1p and Yae1p; dependency on ROS-labile FeS clusters, activity in nuclear ribosomal-subunit export impaired by mild oxidative stress"
"YDR101C",1414.31012669768,-1.25357204228916,0.0736612846840108,5.00378735509527e-66,2.32492149241522e-64,"YDR101C","KAN_vs_WT","down-regulated","S000002508","Nuclear export factor for the ribosomal pre-60S subunit; shuttling factor which directly binds FG rich nucleoporins and facilities translocation through the nuclear pore complex; interacts directly with Alb1p; responsible for Tif6p recycling defects in the absence of Rei1; associated with the ribosomal export complex"
"YDR133C",6173.93762181442,-1.02283607028767,0.0856220067282021,5.86272442420319e-34,1.27307751328316e-32,"YDR133C","CRISPY.ATG_vs_WT","down-regulated","S000002540","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps YDR134C"
"YDR144C",696.513715548421,-1.0507789852028,0.0988744604762643,2.04812203712173e-27,3.43291330306955e-26,"YDR144C","CRISPY.ATG_vs_WT","down-regulated","S000002551","GPI-anchored aspartyl protease; member of the yapsin family of proteases involved in cell wall growth and maintenance; shares functions with Yap3p and Kex2p; MKC7 has a paralog, YPS1, that arose from the whole genome duplication"
"YDR274C",490.917101680674,1.01520431979907,0.132268338256592,1.52757769789326e-15,1.40301794665516e-14,"YDR274C","CRISPY.ATG_vs_WT","up-regulated","S000002682","Putative protein of unknown function; conserved among S. cerevisiae strains; YDR274C is not an essential gene"
"YDR277C",3450.04681141716,1.07990853961471,0.0557053821857825,1.39026391560361e-84,9.15112258614503e-83,"YDR277C","KAN_vs_WT","up-regulated","S000002685","Negative regulator of the glucose-sensing signal transduction pathway; required for repression of transcription by Rgt1p; interacts with Rgt1p and the Snf3p and Rgt2p glucose sensors; phosphorylated by Yck1p, triggering Mth1p degradation; MTH1 has a paralog, STD1, that arose from the whole genome duplication"
"YDR299W",462.310157704567,-1.22364736851619,0.108299524780761,1.23354584620569e-30,2.47453212767421e-29,"YDR299W","KAN_vs_WT","down-regulated","S000002707","Component of the SSU and 90S preribosomes; involved in pre-18S rRNA processing; binds to U3 snoRNA and Mpp10p; multicopy suppressor of sensitivity to Brefeldin A; expression is induced during lag phase and also by cold shock"
"YDR309C",1167.89437958216,1.01110199089855,0.0840118405039533,2.61970505017117e-34,5.89107338506464e-33,"YDR309C","KAN_vs_WT","up-regulated","S000002717","Redundant rho-like GTPase Cdc42p effector; involved in initiation of budding and cellular polarization; interacts with Cdc42p via the Cdc42/Rac-interactive binding (CRIB) domain and with PI(4,5)P2 via a polybasic region; GIC2 has a paralog, GIC1, that arose from the whole genome duplication"
"YDR309C",1167.89437958216,-1.06389416902073,0.0889856381645074,5.42783870043478e-34,1.18270733613956e-32,"YDR309C","CRISPY.ATG_vs_WT","down-regulated","S000002717","Redundant rho-like GTPase Cdc42p effector; involved in initiation of budding and cellular polarization; interacts with Cdc42p via the Cdc42/Rac-interactive binding (CRIB) domain and with PI(4,5)P2 via a polybasic region; GIC2 has a paralog, GIC1, that arose from the whole genome duplication"
"YDR324C",1093.67530436626,-1.21968262110421,0.0766164321107575,4.20202506311671e-58,1.65953727336465e-56,"YDR324C","KAN_vs_WT","down-regulated","S000002732","Subunit of U3-containing 90S preribosome and SSU processome complexes; involved in production of 18S rRNA and assembly of small ribosomal subunit; member of t-Utp subcomplex involved with transcription of 35S rRNA transcript; Small Subunit processome is also known as SSU processome"
"YDR342C",919.231104534044,-1.73409790366794,0.114311322066484,3.87418344505344e-53,1.64301779793911e-51,"YDR342C","CRISPY.ATG_vs_WT","down-regulated","S000002750","High-affinity glucose transporter; member of the major facilitator superfamily, nearly identical to Hxt6p, expressed at high basal levels relative to other HXTs, expression repressed by high glucose levels; HXT7 has a paralog, HXT4, that arose from the whole genome duplication"
"YDR342C",919.231104534044,1.73029605350832,0.10251873221227,4.73576523925761e-65,2.18432850707072e-63,"YDR342C","KAN_vs_WT","up-regulated","S000002750","High-affinity glucose transporter; member of the major facilitator superfamily, nearly identical to Hxt6p, expressed at high basal levels relative to other HXTs, expression repressed by high glucose levels; HXT7 has a paralog, HXT4, that arose from the whole genome duplication"
"YDR342C",919.231104534044,-1.10443277823793,0.1124695547635,3.92033431145931e-24,1.98401585612437e-21,"YDR342C","CRISPY_vs_WT","down-regulated","S000002750","High-affinity glucose transporter; member of the major facilitator superfamily, nearly identical to Hxt6p, expressed at high basal levels relative to other HXTs, expression repressed by high glucose levels; HXT7 has a paralog, HXT4, that arose from the whole genome duplication"
"YDR374C",39.4029364364872,1.35302562670757,0.347796055144148,6.85641286947538e-06,2.99624294067876e-05,"YDR374C","KAN_vs_WT","up-regulated","S000002782","Posttranscriptional regulator of phosphate metabolism; facilitates PHO4 mRNA degradation by interacting with Pop2p; regulates PHO4 mRNA stability by binding to PHO4's 3'UTR in a phosphate-dependent manner; contains highly conserved YTH (YT521-B Homology) domain that exhibits RNA-binding activity; human homolog YTHDF2 can complement yeast null mutant"
"YDR398W",890.228675917705,-1.30227293708601,0.0800404531812325,1.40063325445326e-60,5.86132551979481e-59,"YDR398W","KAN_vs_WT","down-regulated","S000002806","Subunit of U3-containing Small Subunit (SSU) processome complex; involved in production of 18S rRNA and assembly of small ribosomal subunit"
"YDR418W",2606.83759495535,-1.06459569668349,0.071573868032879,4.19117140763676e-51,1.63481556326276e-49,"YDR418W","CRISPY.ATG_vs_WT","down-regulated","S000002826","Ribosomal 60S subunit protein L12B; rpl12a rpl12b double mutant exhibits slow growth and slow translation; homologous to mammalian ribosomal protein L12 and bacterial L11; RPL12B has a paralog, RPL12A, that arose from the whole genome duplication"
"YDR447C",4715.12465649053,-1.06173082853567,0.0789499597563958,2.64436351454248e-42,7.49315383336051e-41,"YDR447C","CRISPY.ATG_vs_WT","down-regulated","S000002855","Ribosomal protein 51 (rp51) of the small (40s) subunit; homologous to mammalian ribosomal protein S17, no bacterial homolog; RPS17B has a paralog, RPS17A, that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress"
"YDR496C",1913.85362910892,-1.47770837165857,0.0718468545449756,4.42062052465612e-95,3.82656179387699e-93,"YDR496C","KAN_vs_WT","down-regulated","S000002904","Pumilio-homology domain protein; binds the 3' UTR of ASH1 mRNA and represses its translation, resulting in proper asymmetric localization of ASH1 mRNA; required at post-transcriptional step for efficient retrotransposition; absence results in decreased Ty1 Gag:GFP protein levels; co-sediments with the 60S ribosomal subunit and is required for its biogenesis"
"YDR542W",159.269253820051,2.75254832640699,0.189879212443807,8.05861086784199e-49,2.65220635801529e-47,"YDR542W","KAN_vs_WT","up-regulated","S000002950","Protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole, while mCherry fusion localizes to the vacuole; member of the seripauperin multigene family encoded mainly in subtelomeric regions"
"YEL026W",2114.1900579721,-1.14425464426882,0.0691407685356639,1.30040111950989e-62,7.75210818319148e-61,"YEL026W","CRISPY.ATG_vs_WT","down-regulated","S000000752","RNA binding protein; part of U3 snoRNP involved in rRNA processing, part of U4/U6-U5 tri-snRNP involved in mRNA splicing, similar to human 15.5K protein"
"YEL030C-A",9.23796036591304,2.02412299624259,0.934312248390442,0.00119011095274602,0.0035590682017994,"YEL030C-A","KAN_vs_WT","up-regulated","S000028619","Protein of unknown function; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching"
"YEL040W",1707.7993534939,-1.92120064377742,0.0778908978646033,9.94029124557521e-136,6.28127003807898e-133,"YEL040W","CRISPY.ATG_vs_WT","down-regulated","S000000766","Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar to and functionally redundant with Crh1; glycosylphosphatidylinositol (GPI)-anchored protein localized to bud neck"
"YEL049W",7503.3316107813,3.6366545069396,0.0602515227819417,0,0,"YEL049W","KAN_vs_WT","up-regulated","S000000775","Member of the seripauperin multigene family; encoded mainly in subtelomeric region; active during alcoholic fermentation; regulated by anaerobiosis; negatively regulated by oxygen; repressed by heme "
"YEL057C",904.045276143068,1.04193885010405,0.0969031946338137,6.30851829014586e-28,1.12291625564596e-26,"YEL057C","KAN_vs_WT","up-regulated","S000000783","Protein of unknown function; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P; may have a role in telomere maintenance; target of UME6 regulation"
"YEL059W",124.459002963435,1.65867402806715,0.203053981033505,2.25119437257567e-17,2.57704660150465e-16,"YEL059W","KAN_vs_WT","up-regulated","S000000785","Dubious open reading frame unlikely to encode a functional protein; mutant is hypersensitive to hygromycin B indicative of defects in vacuolar trafficking"
"YEL059W",124.459002963435,1.09569010999655,0.206642224229672,9.27931726244675e-09,5.07231883922154e-08,"YEL059W","CRISPY.ATG_vs_WT","up-regulated","S000000785","Dubious open reading frame unlikely to encode a functional protein; mutant is hypersensitive to hygromycin B indicative of defects in vacuolar trafficking"
"YEL065W",1431.62668351892,-1.06263410556152,0.0897489523321456,2.39559611389493e-33,5.18416843962399e-32,"YEL065W","KAN_vs_WT","down-regulated","S000000791","Ferrioxamine B transporter; member of the ARN family of transporters that specifically recognize siderophore-iron chelates; transcription is induced during iron deprivation and diauxic shift; potentially phosphorylated by Cdc28p"
