"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","min_peps","min_prob","min_crap_expt","GO"
"BP","GO:0032386","regulation of intracellular transport",0.0434782608695652,0.0041515308770109,0.00275260108516252,0.0492409749679074,0.0420455791487983,"YHR005C/YDR335W/YJL039C",3,1,80,3,"BP_regulation of intracellular transport"
"MF","GO:0004497","monooxygenase activity",0.0289855072463768,0.00190707350901526,0.00723523924395317,0.0444701170339326,0.0308090499322089,"YGR175C/YMR015C",2,1,80,3,"MF_monooxygenase activity"
"MF","GO:0016409","palmitoyltransferase activity",0.0289855072463768,0.00208044382801664,0.00861554653929405,0.0491330875987756,0.0340395719669283,"YMR296C/YDR062W",2,1,80,3,"MF_palmitoyltransferase activity"
"MF","GO:0016646","oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor",0.0289855072463768,0.00208044382801664,0.00861554653929405,0.0491330875987756,0.0340395719669283,"YGL148W/YER023W",2,1,80,3,"MF_oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor"
"MF","GO:0005215","transporter activity",0.204819277108434,0.073965009527109,9.19036450922214e-05,0.00275170246201475,0.00189388428559719,"YBR039W/YLR220W/YER145C/YDR508C/YGR191W/YLR347C/YLR188W/YPL058C/YNR013C/YLR378C/YEL031W/YBR069C/YPR156C/YDL185W/YLR447C/YMR241W/YPR058W",17,1,80,5,"MF_transporter activity"
"BP","GO:0055085","transmembrane transport",0.204819277108434,0.079329415831317,0.000216684643168251,0.0165222040415791,0.013951449832061,"YBR039W/YLR220W/YER145C/YDR508C/YDL022W/YGR191W/YLR188W/YPL058C/YNR013C/YLR378C/YEL031W/YBR069C/YPR156C/YDL185W/YLR447C/YMR241W/YPR058W",17,1,80,5,"BP_transmembrane transport"
"MF","GO:0022857","transmembrane transporter activity",0.192771084337349,0.0613199376407414,3.34847019800524e-05,0.00275170246201475,0.00189388428559719,"YBR039W/YLR220W/YER145C/YDR508C/YGR191W/YLR188W/YPL058C/YNR013C/YLR378C/YEL031W/YBR069C/YPR156C/YDL185W/YLR447C/YMR241W/YPR058W",16,1,80,5,"MF_transmembrane transporter activity"
"MF","GO:0017111","nucleoside-triphosphatase activity",0.192771084337349,0.0718863675731855,0.000222541651791416,0.00420806032478313,0.00289623585106531,"YBR039W/YDL100C/YHR005C/YGL201C/YLR188W/YLR106C/YJR072C/YBR025C/YPL058C/YDR190C/YBR080C/YOR165W/YEL031W/YML085C/YDL185W/YLR447C",16,1,80,5,"MF_nucleoside-triphosphatase activity"
"MF","GO:0016462","pyrophosphatase activity",0.192771084337349,0.0758704313182054,0.00041090979745309,0.00502760222766133,0.00346029303118391,"YBR039W/YDL100C/YHR005C/YGL201C/YLR188W/YLR106C/YJR072C/YBR025C/YPL058C/YDR190C/YBR080C/YOR165W/YEL031W/YML085C/YDL185W/YLR447C",16,1,80,5,"MF_pyrophosphatase activity"
"MF","GO:0016817","hydrolase activity, acting on acid anhydrides",0.192771084337349,0.0758704313182054,0.00041090979745309,0.00502760222766133,0.00346029303118391,"YBR039W/YDL100C/YHR005C/YGL201C/YLR188W/YLR106C/YJR072C/YBR025C/YPL058C/YDR190C/YBR080C/YOR165W/YEL031W/YML085C/YDL185W/YLR447C",16,1,80,5,"MF_hydrolase activity, acting on acid anhydrides"
"MF","GO:0016818","hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",0.192771084337349,0.0758704313182054,0.00041090979745309,0.00502760222766133,0.00346029303118391,"YBR039W/YDL100C/YHR005C/YGL201C/YLR188W/YLR106C/YJR072C/YBR025C/YPL058C/YDR190C/YBR080C/YOR165W/YEL031W/YML085C/YDL185W/YLR447C",16,1,80,5,"MF_hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"
"BP","GO:0006886","intracellular protein transport",0.180722891566265,0.0758727964051158,0.00124676883935865,0.0343988005457495,0.0290465569175498,"YDL100C/YHR108W/YHR005C/YDL022W/YPL249C/YLR347C/YNL297C/YDR335W/YKR082W/YML103C/YMR235C/YBL050W/YPR181C/YLR378C/YDR002W",15,1,80,5,"BP_intracellular protein transport"
"BP","GO:0006811","ion transport",0.168674698795181,0.064811614241272,0.000783473501063364,0.0312583595929067,0.0263947494290406,"YBR039W/YLR220W/YER145C/YDR508C/YGR191W/YNR013C/YEL031W/YBR069C/YPR156C/YDL185W/YLR447C/YMR241W/YPR058W/YKL126W",14,1,80,5,"BP_ion transport"
"MF","GO:0015075","ion transmembrane transporter activity",0.156626506024096,0.0464230036376234,9.91563098072739e-05,0.00275170246201475,0.00189388428559719,"YBR039W/YLR220W/YER145C/YDR508C/YGR191W/YNR013C/YEL031W/YBR069C/YPR156C/YDL185W/YLR447C/YMR241W/YPR058W",13,1,80,5,"MF_ion transmembrane transporter activity"
"MF","GO:0016887","ATPase activity",0.156626506024096,0.0514463883596051,0.000277175530072626,0.00480437585459218,0.00330665544648045,"YBR039W/YDL100C/YGL201C/YLR188W/YLR106C/YJR072C/YBR025C/YPL058C/YDR190C/YBR080C/YEL031W/YDL185W/YLR447C",13,1,80,5,"MF_ATPase activity"
"BP","GO:0034220","ion transmembrane transport",0.156626506024096,0.0421707569996543,3.66950694481024e-05,0.0111919961816712,0.00945058981575689,"YBR039W/YLR220W/YER145C/YDR508C/YGR191W/YNR013C/YEL031W/YBR069C/YPR156C/YDL185W/YLR447C/YMR241W/YPR058W",13,1,80,5,"BP_ion transmembrane transport"
"MF","GO:0015318","inorganic molecular entity transmembrane transporter activity",0.144578313253012,0.0434782608695652,0.000216317667310792,0.00420806032478313,0.00289623585106531,"YBR039W/YLR220W/YER145C/YDR508C/YGR191W/YNR013C/YEL031W/YBR069C/YDL185W/YLR447C/YMR241W/YPR058W",12,1,80,5,"MF_inorganic molecular entity transmembrane transporter activity"
"BP","GO:0006812","cation transport",0.144578313253012,0.0343933632907017,2.22550744348968e-05,0.0101816965539653,0.00859748665011275,"YBR039W/YLR220W/YER145C/YDR508C/YGR191W/YNR013C/YEL031W/YBR069C/YPR156C/YDL185W/YLR447C/YPR058W",12,1,80,5,"BP_cation transport"
"MF","GO:0098772","molecular function regulator",0.144578313253012,0.0550840117789711,0.00179202104793218,0.0166490588831258,0.0114588664377789,"YCR093W/YOR260W/YEL022W/YDL100C/YPL249C/YLR347C/YNL297C/YGR233C/YMR235C/YBL050W/YPR181C/YDR002W",12,1,80,5,"MF_molecular function regulator"
"BP","GO:0055086","nucleobase-containing small molecule metabolic process",0.144578313253012,0.0518492913930176,0.00106417909266157,0.0331156070550045,0.0279630205100642,"YLR153C/YGL234W/YBR039W/YJR109C/YDL022W/YML120C/YKL181W/YOL061W/YDL103C/YJL026W/YOR184W/YDL185W",12,1,80,5,"BP_nucleobase-containing small molecule metabolic process"
"MF","GO:0008324","cation transmembrane transporter activity",0.132530120481928,0.0323921704486402,6.46819665744244e-05,0.00275170246201475,0.00189388428559719,"YBR039W/YLR220W/YER145C/YDR508C/YGR191W/YEL031W/YBR069C/YPR156C/YDL185W/YLR447C/YPR058W",11,1,80,5,"MF_cation transmembrane transporter activity"
"MF","GO:0016491","oxidoreductase activity",0.132530120481928,0.0595877360124719,0.00969222535898878,0.0491703140163333,0.0338419165294602,"YGL148W/YGR175C/YLR056W/YMR015C/YHR190W/YDL022W/YOR136W/YML120C/YGL055W/YER023W/YJL026W",11,1,80,5,"MF_oxidoreductase activity"
"MF","GO:0022804","active transmembrane transporter activity",0.120481927710843,0.0284081067036203,0.00010583471007749,0.00275170246201475,0.00189388428559719,"YBR039W/YLR188W/YPL058C/YNR013C/YLR378C/YEL031W/YPR156C/YDL185W/YLR447C/YMR241W",10,1,80,5,"MF_active transmembrane transporter activity"
"BP","GO:0051345","positive regulation of hydrolase activity",0.120481927710843,0.0262703076391289,5.46312138952074e-05,0.0124968901785287,0.0105524502629164,"YCR093W/YOR260W/YEL022W/YDL100C/YPL249C/YLR347C/YNL297C/YMR235C/YBL050W/YDR002W",10,1,80,5,"BP_positive regulation of hydrolase activity"
"BP","GO:0098655","cation transmembrane transport",0.120481927710843,0.0276529554096094,8.44285889532576e-05,0.0148258559220337,0.0125190431369258,"YBR039W/YLR220W/YER145C/YDR508C/YGR191W/YEL031W/YPR156C/YDL185W/YLR447C/YPR058W",10,1,80,5,"BP_cation transmembrane transport"
"BP","GO:0006913","nucleocytoplasmic transport",0.120481927710843,0.0298997580366402,0.000162031212262664,0.0148258559220337,0.0125190431369258,"YHR005C/YLR347C/YDR335W/YJR072C/YKR082W/YML103C/YJL039C/YMR235C/YDR457W/YDR002W",10,1,80,5,"BP_nucleocytoplasmic transport"
"BP","GO:0051169","nuclear transport",0.120481927710843,0.0298997580366402,0.000162031212262664,0.0148258559220337,0.0125190431369258,"YHR005C/YLR347C/YDR335W/YJR072C/YKR082W/YML103C/YJL039C/YMR235C/YDR457W/YDR002W",10,1,80,5,"BP_nuclear transport"
"BP","GO:0051336","regulation of hydrolase activity",0.120481927710843,0.0307639128931905,0.000204813003568705,0.0165222040415791,0.013951449832061,"YCR093W/YOR260W/YEL022W/YDL100C/YPL249C/YLR347C/YNL297C/YMR235C/YBL050W/YDR002W",10,1,80,5,"BP_regulation of hydrolase activity"
"BP","GO:0048193","Golgi vesicle transport",0.120481927710843,0.0343933632907017,0.000502932482358388,0.0270971019289979,0.0228809580855731,"YGL206C/YDR141C/YEL022W/YDL100C/YHR108W/YPL249C/YNL297C/YBL050W/YBR080C/YPR181C",10,1,80,5,"BP_Golgi vesicle transport"
"MF","GO:0048037","cofactor binding",0.108433734939759,0.0374155551706219,0.00360419250328516,0.0238349680257222,0.0164046338638574,"YGL148W/YGR175C/YMR015C/YDL022W/YOR136W/YER086W/YMR296C/YDR062W/YGL055W",9,1,80,5,"MF_cofactor binding"
"BP","GO:0043547","positive regulation of GTPase activity",0.0963855421686747,0.0181472519875562,0.000115095453618821,0.0148258559220337,0.0125190431369258,"YOR260W/YEL022W/YDL100C/YPL249C/YLR347C/YNL297C/YMR235C/YDR002W",8,1,80,5,"BP_positive regulation of GTPase activity"
"BP","GO:0043087","regulation of GTPase activity",0.0963855421686747,0.0188385758727964,0.00014971775955073,0.0148258559220337,0.0125190431369258,"YOR260W/YEL022W/YDL100C/YPL249C/YLR347C/YNL297C/YMR235C/YDR002W",8,1,80,5,"BP_regulation of GTPase activity"
"MF","GO:0015399","primary active transmembrane transporter activity",0.0843373493975904,0.0131647323748484,9.66112795355168e-05,0.00275170246201475,0.00189388428559719,"YBR039W/YLR188W/YPL058C/YLR378C/YEL031W/YDL185W/YLR447C",7,1,80,5,"MF_primary active transmembrane transporter activity"
"MF","GO:0015405","P-P-bond-hydrolysis-driven transmembrane transporter activity",0.0843373493975904,0.0131647323748484,9.66112795355168e-05,0.00275170246201475,0.00189388428559719,"YBR039W/YLR188W/YPL058C/YLR378C/YEL031W/YDL185W/YLR447C",7,1,80,5,"MF_P-P-bond-hydrolysis-driven transmembrane transporter activity"
"MF","GO:0051020","GTPase binding",0.0843373493975904,0.0169755759570414,0.000474160564493453,0.00547918874525768,0.00377110156556196,"YOR260W/YEL022W/YDL100C/YPL249C/YLR347C/YNL297C/YDR002W",7,1,80,5,"MF_GTPase binding"
"MF","GO:0050662","coenzyme binding",0.0843373493975904,0.0240776026329465,0.00364612185110725,0.0238349680257222,0.0164046338638574,"YGL148W/YGR175C/YDL022W/YOR136W/YER086W/YMR296C/YDR062W",7,1,80,5,"MF_coenzyme binding"
"BP","GO:0098656","anion transmembrane transport",0.0843373493975904,0.0172830971310059,0.000529027087180498,0.0270971019289979,0.0228809580855731,"YER145C/YDR508C/YGR191W/YNR013C/YBR069C/YMR241W/YPR058W",7,1,80,5,"BP_anion transmembrane transport"
"BP","GO:0051049","regulation of transport",0.0843373493975904,0.0178015900449361,0.000632577262362699,0.0304635892137826,0.0257236404750261,"YHR005C/YPL249C/YDR335W/YJL039C/YNR013C/YPR181C/YKL126W",7,1,80,5,"BP_regulation of transport"
"BP","GO:0048284","organelle fusion",0.0843373493975904,0.0184929139301763,0.000795056897326018,0.0312583595929067,0.0263947494290406,"YHR005C/YPL249C/YBL050W/YBR080C/YOR165W/YEL013W/YJL012C",7,1,80,5,"BP_organelle fusion"
"BP","GO:0017038","protein import",0.0843373493975904,0.0214310404424473,0.00188760869246534,0.0454516303580471,0.038379633802481,"YDL022W/YLR347C/YKR082W/YML103C/YMR235C/YLR378C/YDR002W",7,1,80,5,"BP_protein import"
"MF","GO:0042626","ATPase activity, coupled to transmembrane movement of substances",0.072289156626506,0.0117789710722328,0.000395539561091335,0.00502760222766133,0.00346029303118391,"YBR039W/YLR188W/YPL058C/YEL031W/YDL185W/YLR447C",6,1,80,5,"MF_ATPase activity, coupled to transmembrane movement of substances"
"MF","GO:0043492","ATPase activity, coupled to movement of substances",0.072289156626506,0.0126450718863676,0.000581010272743023,0.00636053351213414,0.00437769512980892,"YBR039W/YLR188W/YPL058C/YEL031W/YDL185W/YLR447C",6,1,80,5,"MF_ATPase activity, coupled to movement of substances"
"MF","GO:0005342","organic acid transmembrane transporter activity",0.072289156626506,0.0143772735146371,0.00114928195415302,0.0113833641173251,0.00783470404836141,"YDR508C/YGR191W/YPL058C/YBR069C/YMR241W/YPR058W",6,1,80,5,"MF_organic acid transmembrane transporter activity"
"MF","GO:0060589","nucleoside-triphosphatase regulator activity",0.072289156626506,0.0157630348172527,0.00185269544683392,0.0166490588831258,0.0114588664377789,"YCR093W/YPL249C/YMR235C/YBL050W/YPR181C/YDR002W",6,1,80,5,"MF_nucleoside-triphosphatase regulator activity"
"MF","GO:0008514","organic anion transmembrane transporter activity",0.072289156626506,0.0162826953057336,0.0021870654160282,0.0174965233282256,0.0120421415619366,"YDR508C/YGR191W/YNR013C/YBR069C/YMR241W/YPR058W",6,1,80,5,"MF_organic anion transmembrane transporter activity"
"MF","GO:0032549","ribonucleoside binding",0.072289156626506,0.018534557422484,0.00418709395807634,0.0253257539986272,0.0174306808897434,"YHR005C/YJR072C/YBR025C/YOR151C/YOR165W/YML085C",6,1,80,5,"MF_ribonucleoside binding"
"MF","GO:0001882","nucleoside binding",0.072289156626506,0.0187077775853109,0.00438330357668547,0.0253257539986272,0.0174306808897434,"YHR005C/YJR072C/YBR025C/YOR151C/YOR165W/YML085C",6,1,80,5,"MF_nucleoside binding"
"MF","GO:0008509","anion transmembrane transporter activity",0.072289156626506,0.0187077775853109,0.00438330357668547,0.0253257539986272,0.0174306808897434,"YDR508C/YGR191W/YNR013C/YBR069C/YMR241W/YPR058W",6,1,80,5,"MF_anion transmembrane transporter activity"
"BP","GO:1903825","organic acid transmembrane transport",0.072289156626506,0.0112340131351538,0.000305232551451171,0.0214836757367555,0.018140946782604,"YDR508C/YGR191W/YPL058C/YBR069C/YMR241W/YPR058W",6,1,80,5,"BP_organic acid transmembrane transport"
"BP","GO:0006997","nucleus organization",0.072289156626506,0.0124438299343242,0.000533057742865532,0.0270971019289979,0.0228809580855731,"YHR005C/YLR347C/YKR082W/YML103C/YJL039C/YDR457W",6,1,80,5,"BP_nucleus organization"
"CC","GO:0101031","chaperone complex",0.0602409638554217,0.00276243093922652,2.06571657329136e-06,0.000396617582071941,0.000367480106196042,"YIL142W/YJR064W/YDR188W/YDR212W/YJL012C",5,1,80,5,"CC_chaperone complex"
"BP","GO:0061077","chaperone-mediated protein folding",0.0602409638554217,0.00276529554096094,2.07618434004656e-06,0.0018997086711426,0.00160412558483597,"YIL142W/YJR064W/YDR188W/YDL100C/YDR212W",5,1,80,5,"BP_chaperone-mediated protein folding"
"MF","GO:0005085","guanyl-nucleotide exchange factor activity",0.0602409638554217,0.00900744846700156,0.00083241048160041,0.00865706900864427,0.00595830660513978,"YOR260W/YEL022W/YDL100C/YLR347C/YNL297C",5,1,80,5,"MF_guanyl-nucleotide exchange factor activity"
"MF","GO:0015238","drug transmembrane transporter activity",0.0602409638554217,0.010912870258098,0.00199001139530607,0.0166490588831258,0.0114588664377789,"YDR508C/YGR191W/YBR069C/YPR156C/YPR058W",5,1,80,5,"MF_drug transmembrane transporter activity"
"MF","GO:0046943","carboxylic acid transmembrane transporter activity",0.0602409638554217,0.0140308331889832,0.00593241230558262,0.0324721515673996,0.0223492541152143,"YDR508C/YGR191W/YBR069C/YMR241W/YPR058W",5,1,80,5,"MF_carboxylic acid transmembrane transporter activity"
"MF","GO:0051082","unfolded protein binding",0.0602409638554217,0.0145504936774641,0.00691307766147866,0.0368697475278862,0.0253759395940917,"YIL142W/YJR064W/YDR188W/YDL100C/YDR212W",5,1,80,5,"MF_unfolded protein binding"
"BP","GO:0006606","protein import into nucleus",0.0602409638554217,0.008814379536813,0.000753233800753461,0.0312583595929067,0.0263947494290406,"YLR347C/YKR082W/YML103C/YMR235C/YDR002W",5,1,80,5,"BP_protein import into nucleus"
"BP","GO:0051170","import into nucleus",0.0602409638554217,0.00967853439336329,0.00115814144891819,0.0331156070550045,0.0279630205100642,"YLR347C/YKR082W/YML103C/YMR235C/YDR002W",5,1,80,5,"BP_import into nucleus"
"BP","GO:1905039","carboxylic acid transmembrane transport",0.0602409638554217,0.0108883511925337,0.00197064064862203,0.0462342613715168,0.0390404922021206,"YDR508C/YGR191W/YBR069C/YMR241W/YPR058W",5,1,80,5,"BP_carboxylic acid transmembrane transport"
"CC","GO:0005832","chaperonin-containing T-complex",0.0481927710843374,0.00189917127071823,1.1988678707737e-05,0.00115091315594275,0.00106636142189871,"YIL142W/YJR064W/YDR188W/YDR212W",4,1,80,5,"CC_chaperonin-containing T-complex"
"MF","GO:0044183","protein binding involved in protein folding",0.0481927710843374,0.00225186211675039,2.57405495282582e-05,0.00275170246201475,0.00189388428559719,"YIL142W/YJR064W/YDR188W/YDR212W",4,1,80,5,"MF_protein binding involved in protein folding"
"MF","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",0.0481927710843374,0.00363762341936601,0.000197360711350123,0.00420806032478313,0.00289623585106531,"YGR175C/YLR056W/YMR015C/YGL055W",4,1,80,5,"MF_oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"
"MF","GO:0015179","L-amino acid transmembrane transporter activity",0.0481927710843374,0.00433050407067383,0.000399271676305772,0.00502760222766133,0.00346029303118391,"YDR508C/YGR191W/YBR069C/YPR058W",4,1,80,5,"MF_L-amino acid transmembrane transporter activity"
"BP","GO:0006895","Golgi to endosome transport",0.0481927710843374,0.00311095748358106,0.000103381152098191,0.0148258559220337,0.0125190431369258,"YGL206C/YDR141C/YHR108W/YNL297C",4,1,80,5,"BP_Golgi to endosome transport"
"MF","GO:0019829","cation-transporting ATPase activity",0.0481927710843374,0.00744846700155898,0.00320096349245101,0.0237785859439218,0.0163658283824563,"YBR039W/YEL031W/YDL185W/YLR447C",4,1,80,5,"MF_cation-transporting ATPase activity"
"MF","GO:0015171","amino acid transmembrane transporter activity",0.0481927710843374,0.00762168716438593,0.00348300473018128,0.0238349680257222,0.0164046338638574,"YDR508C/YGR191W/YBR069C/YPR058W",4,1,80,5,"MF_amino acid transmembrane transporter activity"
"MF","GO:0022853","active ion transmembrane transporter activity",0.0481927710843374,0.00779490732721289,0.00378150935023477,0.0238349680257222,0.0164046338638574,"YBR039W/YEL031W/YDL185W/YLR447C",4,1,80,5,"MF_active ion transmembrane transporter activity"
"MF","GO:0042625","ATPase coupled ion transmembrane transporter activity",0.0481927710843374,0.00779490732721289,0.00378150935023477,0.0238349680257222,0.0164046338638574,"YBR039W/YEL031W/YDL185W/YLR447C",4,1,80,5,"MF_ATPase coupled ion transmembrane transporter activity"
